,beaconId,relayNo,rssiVal,timeStamp
1103,e316,02,0,2019-03-28 17:54:08.564584
1104,0000,03,0,2019-03-28 17:54:08.675432
1105,0b03,03,3,2019-03-28 17:54:08.675459
1106,1e50,03,12,2019-03-28 17:54:08.675469
1107,0020,03,0,2019-03-28 17:54:08.675478
1108,0000,03,0,2019-03-28 17:54:08.675487
1109,d30e,03,0,2019-03-28 17:54:08.675495
1110,0699,14,91,2019-03-28 17:54:08.884121
1111,0c03,14,3,2019-03-28 17:54:08.884139
1112,1e50,14,12,2019-03-28 17:54:08.884144
1113,0020,14,0,2019-03-28 17:54:08.884149
1114,0000,14,0,2019-03-28 17:54:08.884189
1115,332b,14,0,2019-03-28 17:54:08.884194
1116,0699,18,93,2019-03-28 17:54:08.884210
1117,0700,18,90,2019-03-28 17:54:08.884215
1118,1e50,18,12,2019-03-28 17:54:08.884219
1119,0020,18,0,2019-03-28 17:54:08.884223
1120,0000,18,0,2019-03-28 17:54:08.884227
1121,032b,18,0,2019-03-28 17:54:08.884236
1122,0698,04,92,2019-03-28 17:54:09.154197
1123,f703,04,3,2019-03-28 17:54:09.154300
1124,1e50,04,12,2019-03-28 17:54:09.154384
1125,0020,04,0,2019-03-28 17:54:09.154454
1126,0000,04,0,2019-03-28 17:54:09.154475
1127,0311,04,0,2019-03-28 17:54:09.154527
1128,0000,02,0,2019-03-28 17:54:09.332572
1129,0a03,02,3,2019-03-28 17:54:09.332604
1130,1e50,02,12,2019-03-28 17:54:09.332615
1131,0020,02,0,2019-03-28 17:54:09.332625
1132,0000,02,0,2019-03-28 17:54:09.332634
1133,331e,02,0,2019-03-28 17:54:09.332651
1134,0699,15,88,2019-03-28 17:54:09.704223
1135,0700,15,87,2019-03-28 17:54:09.704256
1136,0698,15,91,2019-03-28 17:54:09.704326
1137,0020,15,0,2019-03-28 17:54:09.704362
1138,0000,15,0,2019-03-28 17:54:09.704383
1139,231a,15,0,2019-03-28 17:54:09.704402
1140,0698,07,89,2019-03-28 17:54:09.789707
1141,0000,07,0,2019-03-28 17:54:09.789735
1142,1e50,07,12,2019-03-28 17:54:09.789744
1143,0020,07,0,2019-03-28 17:54:09.789753
1144,0000,07,0,2019-03-28 17:54:09.789762
1145,031a,07,0,2019-03-28 17:54:09.789770
1146,0700,16,79,2019-03-28 17:54:09.789797
1147,0698,16,84,2019-03-28 17:54:09.789807
1148,1e50,16,12,2019-03-28 17:54:09.789816
1149,0020,16,0,2019-03-28 17:54:09.789825
1150,0000,16,0,2019-03-28 17:54:09.789833
1151,331c,16,0,2019-03-28 17:54:09.789841
1152,0700,17,88,2019-03-28 17:54:09.789864
1153,0700,17,90,2019-03-28 17:54:09.789875
1154,1e50,17,12,2019-03-28 17:54:09.789884
1155,0020,17,0,2019-03-28 17:54:09.789895
1156,0000,17,0,2019-03-28 17:54:09.789904
1157,d319,17,0,2019-03-28 17:54:09.789912
1158,0007,20,85,2019-03-28 17:54:10.875007
1159,0000,20,0,2019-03-28 17:54:10.875039
1160,1e50,20,12,2019-03-28 17:54:10.875050
1161,0020,20,0,2019-03-28 17:54:10.875059
1162,0000,20,0,2019-03-28 17:54:10.875067
1163,330c,20,0,2019-03-28 17:54:10.875076
1164,0700,05,92,2019-03-28 17:54:10.875107
1165,0698,05,89,2019-03-28 17:54:10.875118
1166,1e50,05,12,2019-03-28 17:54:10.875126
1167,0020,05,0,2019-03-28 17:54:10.875135
1168,0000,05,0,2019-03-28 17:54:10.875143
1169,f32a,05,0,2019-03-28 17:54:10.875151
1170,0000,19,0,2019-03-28 17:54:10.875237
1171,0f03,19,3,2019-03-28 17:54:10.875283
1172,1e50,19,12,2019-03-28 17:54:10.875306
1173,0020,19,0,2019-03-28 17:54:10.875325
1174,0000,19,0,2019-03-28 17:54:10.875343
1175,130a,19,0,2019-03-28 17:54:10.875361
1176,0000,13,0,2019-03-28 17:54:10.875431
1177,0535,13,1,2019-03-28 17:54:10.875453
1178,0000,13,0,2019-03-28 17:54:10.875470
1179,0000,13,34,2019-03-28 17:54:10.875487
1180,33bd,13,0,2019-03-28 17:54:10.875497
1181,f733,13,67,2019-03-28 17:54:10.875506
1182,0699,06,90,2019-03-28 17:54:10.969246
1183,0698,06,85,2019-03-28 17:54:10.969275
1184,0700,06,90,2019-03-28 17:54:10.969286
1185,0020,06,0,2019-03-28 17:54:10.969295
1186,0000,06,0,2019-03-28 17:54:10.969304
1187,d30e,06,0,2019-03-28 17:54:10.969311
1188,0000,19,0,2019-03-28 17:54:10.969540
1189,0d03,19,3,2019-03-28 17:54:10.969557
1190,1e50,19,12,2019-03-28 17:54:10.969566
1191,0020,19,0,2019-03-28 17:54:10.969574
1192,0000,19,0,2019-03-28 17:54:10.969583
1193,230b,19,0,2019-03-28 17:54:10.969591
1194,0000,03,0,2019-03-28 17:54:10.969771
1195,0b03,03,3,2019-03-28 17:54:10.969785
1196,1e50,03,12,2019-03-28 17:54:10.969795
1197,0020,03,0,2019-03-28 17:54:10.969805
1198,0000,03,0,2019-03-28 17:54:10.969814
1199,330c,03,0,2019-03-28 17:54:10.969823
1200,0699,14,91,2019-03-28 17:54:11.083397
1201,0f03,14,3,2019-03-28 17:54:11.083416
1202,1e50,14,12,2019-03-28 17:54:11.083421
1203,0020,14,0,2019-03-28 17:54:11.083425
1204,0000,14,0,2019-03-28 17:54:11.083429
1205,f328,14,0,2019-03-28 17:54:11.083433
1206,0698,04,92,2019-03-28 17:54:11.631183
1207,0535,04,1,2019-03-28 17:54:11.631215
1208,0000,04,0,2019-03-28 17:54:11.631226
1209,0000,04,96,2019-03-28 17:54:11.631235
1210,2ebe,04,0,2019-03-28 17:54:11.631244
1211,752f,04,66,2019-03-28 17:54:11.631252
1212,0007,24,92,2019-03-28 17:54:11.631283
1213,0203,24,3,2019-03-28 17:54:11.631293
1214,1e50,24,12,2019-03-28 17:54:11.631302
1215,0020,24,0,2019-03-28 17:54:11.631310
1216,0000,24,0,2019-03-28 17:54:11.631319
1217,2317,24,0,2019-03-28 17:54:11.631336
1218,0000,02,0,2019-03-28 17:54:12.021275
1219,f403,02,3,2019-03-28 17:54:12.021309
1220,1e50,02,12,2019-03-28 17:54:12.021320
1221,0020,02,0,2019-03-28 17:54:12.021391
1222,0000,02,0,2019-03-28 17:54:12.021439
1223,d307,02,0,2019-03-28 17:54:12.021462
1224,0698,07,89,2019-03-28 17:54:12.130331
1225,fb03,07,3,2019-03-28 17:54:12.130364
1226,1e50,07,12,2019-03-28 17:54:12.130379
1227,0020,07,0,2019-03-28 17:54:12.130389
1228,0000,07,0,2019-03-28 17:54:12.130398
1229,232b,07,0,2019-03-28 17:54:12.130406
1230,0700,16,74,2019-03-28 17:54:12.130438
1231,0698,16,84,2019-03-28 17:54:12.130448
1232,1e50,16,12,2019-03-28 17:54:12.130457
1233,0020,16,0,2019-03-28 17:54:12.130466
1234,0000,16,0,2019-03-28 17:54:12.130474
1235,d30a,16,0,2019-03-28 17:54:12.130483
1236,0700,17,89,2019-03-28 17:54:12.130507
1237,0699,17,89,2019-03-28 17:54:12.130517
1238,0698,17,88,2019-03-28 17:54:12.130526
1239,0020,17,0,2019-03-28 17:54:12.130534
1240,0000,17,0,2019-03-28 17:54:12.130543
1241,3315,17,0,2019-03-28 17:54:12.130551
1242,0699,18,92,2019-03-28 17:54:12.130573
1243,0700,18,90,2019-03-28 17:54:12.130584
1244,1e50,18,12,2019-03-28 17:54:12.130592
1245,0020,18,0,2019-03-28 17:54:12.130601
1246,0000,18,0,2019-03-28 17:54:12.130609
1247,e31d,18,0,2019-03-28 17:54:12.130618
1248,0700,05,92,2019-03-28 17:54:13.251155
1249,0303,05,3,2019-03-28 17:54:13.251186
1250,1e50,05,12,2019-03-28 17:54:13.251198
1251,0020,05,0,2019-03-28 17:54:13.251217
1252,0000,05,0,2019-03-28 17:54:13.251228
1253,3320,05,0,2019-03-28 17:54:13.251237
1254,0007,23,88,2019-03-28 17:54:13.251269
1255,0000,23,0,2019-03-28 17:54:13.251280
1256,0000,23,0,2019-03-28 17:54:13.251288
1257,0000,23,4,2019-03-28 17:54:13.251297
1258,94bd,23,0,2019-03-28 17:54:13.251305
1259,d994,23,67,2019-03-28 17:54:13.251314
1260,0007,23,88,2019-03-28 17:54:13.251337
1261,f703,23,3,2019-03-28 17:54:13.251347
1262,1e50,23,12,2019-03-28 17:54:13.251356
1263,0020,23,0,2019-03-28 17:54:13.251364
1264,0000,23,0,2019-03-28 17:54:13.251372
1265,f326,23,0,2019-03-28 17:54:13.251381
1266,0007,23,88,2019-03-28 17:54:13.251403
1267,f703,23,3,2019-03-28 17:54:13.251413
1268,1e50,23,12,2019-03-28 17:54:13.251423
1269,0020,23,0,2019-03-28 17:54:13.251432
1270,0000,23,0,2019-03-28 17:54:13.251440
1271,f326,23,0,2019-03-28 17:54:13.251448
1272,0000,09,0,2019-03-28 17:54:13.543432
1273,0703,09,3,2019-03-28 17:54:13.543476
1274,1e50,09,12,2019-03-28 17:54:13.543498
1275,0020,09,0,2019-03-28 17:54:13.543518
1276,0000,09,0,2019-03-28 17:54:13.543537
1277,f30b,09,0,2019-03-28 17:54:13.543555
1278,0699,14,91,2019-03-28 17:54:13.653056
1279,f603,14,3,2019-03-28 17:54:13.653081
1280,1e50,14,12,2019-03-28 17:54:13.653091
1281,0020,14,0,2019-03-28 17:54:13.653100
1282,0000,14,0,2019-03-28 17:54:13.653109
1283,0323,14,0,2019-03-28 17:54:13.653118
1284,0700,18,90,2019-03-28 17:54:13.653145
1285,0700,18,90,2019-03-28 17:54:13.653155
1286,1e50,18,12,2019-03-28 17:54:13.653164
1287,0020,18,0,2019-03-28 17:54:13.653172
1288,0000,18,0,2019-03-28 17:54:13.653182
1289,0315,18,0,2019-03-28 17:54:13.653190
1290,0698,04,92,2019-03-28 17:54:14.904043
1291,fa03,04,3,2019-03-28 17:54:14.904121
1292,1e50,04,12,2019-03-28 17:54:14.904161
1293,0020,04,0,2019-03-28 17:54:14.904183
1294,0000,04,0,2019-03-28 17:54:14.904203
1295,f30f,04,0,2019-03-28 17:54:14.904221
1296,0007,24,92,2019-03-28 17:54:14.992452
1297,0c03,24,3,2019-03-28 17:54:14.992479
1298,1e50,24,12,2019-03-28 17:54:14.992491
1299,0020,24,0,2019-03-28 17:54:14.992501
1300,0000,24,0,2019-03-28 17:54:14.992511
1301,f320,24,0,2019-03-28 17:54:14.992520
1302,0000,02,0,2019-03-28 17:54:14.992825
1303,f403,02,3,2019-03-28 17:54:14.992850
1304,1e50,02,12,2019-03-28 17:54:14.992860
1305,0020,02,0,2019-03-28 17:54:14.992869
1306,0000,02,0,2019-03-28 17:54:14.992878
1307,d307,02,0,2019-03-28 17:54:14.992886
1308,0700,16,78,2019-03-28 17:54:14.993147
1309,0698,16,85,2019-03-28 17:54:14.993163
1310,0698,16,89,2019-03-28 17:54:14.993173
1311,0020,16,0,2019-03-28 17:54:14.993182
1312,0000,16,0,2019-03-28 17:54:14.993191
1313,131f,16,0,2019-03-28 17:54:14.993200
1314,0700,17,89,2019-03-28 17:54:14.993224
1315,0699,17,89,2019-03-28 17:54:14.993235
1316,1e50,17,12,2019-03-28 17:54:14.993244
1317,0020,17,0,2019-03-28 17:54:14.993253
1318,0000,17,0,2019-03-28 17:54:14.993262
1319,030e,17,0,2019-03-28 17:54:14.993271
1320,0000,09,0,2019-03-28 17:54:14.993424
1321,0003,09,3,2019-03-28 17:54:14.993437
1322,1e50,09,12,2019-03-28 17:54:14.993445
1323,0020,09,0,2019-03-28 17:54:14.993454
1324,0000,09,0,2019-03-28 17:54:14.993462
1325,231c,09,0,2019-03-28 17:54:14.993471
1326,0700,05,92,2019-03-28 17:54:14.993620
1327,0698,05,89,2019-03-28 17:54:14.993635
1328,1e50,05,12,2019-03-28 17:54:14.993644
1329,0020,05,0,2019-03-28 17:54:14.993653
1330,0000,05,0,2019-03-28 17:54:14.993662
1331,3312,05,0,2019-03-28 17:54:14.993670
1332,0000,13,0,2019-03-28 17:54:14.993814
1333,fd03,13,3,2019-03-28 17:54:14.993827
1334,1e50,13,12,2019-03-28 17:54:14.993835
1335,0020,13,0,2019-03-28 17:54:14.993843
1336,0000,13,0,2019-03-28 17:54:14.993851
1337,e31b,13,0,2019-03-28 17:54:14.993860
1338,0700,15,86,2019-03-28 17:54:14.994013
1339,0700,15,87,2019-03-28 17:54:14.994028
1340,0000,15,0,2019-03-28 17:54:14.994038
1341,0000,15,14,2019-03-28 17:54:14.994046
1342,e7bf,15,0,2019-03-28 17:54:14.994055
1343,c7e8,15,65,2019-03-28 17:54:14.994064
1344,0698,06,86,2019-03-28 17:54:14.994217
1345,0699,06,86,2019-03-28 17:54:14.994231
1346,0700,06,90,2019-03-28 17:54:14.994241
1347,0020,06,0,2019-03-28 17:54:14.994250
1348,0000,06,0,2019-03-28 17:54:14.994259
1349,0329,06,0,2019-03-28 17:54:14.994268
1350,0000,21,0,2019-03-28 17:54:15.518616
1351,0535,21,1,2019-03-28 17:54:15.518634
1352,0000,21,0,2019-03-28 17:54:15.518639
1353,0000,21,110,2019-03-28 17:54:15.518644
1354,fa98,21,0,2019-03-28 17:54:15.518648
1355,67fb,21,104,2019-03-28 17:54:15.518652
1356,0007,20,91,2019-03-28 17:54:15.518667
1357,0000,20,0,2019-03-28 17:54:15.518672
1358,1,20,12,2019-03-28 17:54:15.518676
1359,0020,20,0,2019-03-28 17:54:15.518680
1360,0000,20,0,2019-03-28 17:54:15.518684
1361,2308,20,0,2019-03-28 17:54:15.518688
1362,0000,19,0,2019-03-28 17:54:15.518700
1363,0b03,19,3,2019-03-28 17:54:15.518704
1364,1e50,19,12,2019-03-28 17:54:15.518708
1365,0020,19,0,2019-03-28 17:54:15.518712
1366,0000,19,0,2019-03-28 17:54:15.518716
1367,1326,19,0,2019-03-28 17:54:15.518720
1368,0698,07,89,2019-03-28 17:54:15.827498
1369,0535,07,1,2019-03-28 17:54:15.827518
1370,0000,07,0,2019-03-28 17:54:15.827524
1371,0000,07,9,2019-03-28 17:54:15.827529
1372,88bf,07,0,2019-03-28 17:54:15.827533
1373,de88,07,65,2019-03-28 17:54:15.827537
1374,0699,14,91,2019-03-28 17:54:15.827556
1375,0903,14,3,2019-03-28 17:54:15.827561
1376,1e50,14,12,2019-03-28 17:54:15.827565
1377,0020,14,0,2019-03-28 17:54:15.827569
1378,0000,14,0,2019-03-28 17:54:15.827573
1379,d313,14,0,2019-03-28 17:54:15.827577
1380,0698,18,85,2019-03-28 17:54:15.827589
1381,0700,18,90,2019-03-28 17:54:15.827595
1382,1e50,18,12,2019-03-28 17:54:15.827603
1383,0020,18,0,2019-03-28 17:54:15.827610
1384,0000,18,0,2019-03-28 17:54:15.827618
1385,f31b,18,0,2019-03-28 17:54:15.827626
1386,0000,02,0,2019-03-28 17:54:16.014097
1387,ff03,02,3,2019-03-28 17:54:16.014116
1388,1e50,02,12,2019-03-28 17:54:16.014123
1389,0020,02,0,2019-03-28 17:54:16.014128
1390,0000,02,0,2019-03-28 17:54:16.014132
1391,3318,02,0,2019-03-28 17:54:16.014137
1392,0000,03,0,2019-03-28 17:54:16.526588
1393,0d03,03,3,2019-03-28 17:54:16.526621
1394,1e50,03,12,2019-03-28 17:54:16.526632
1395,0020,03,0,2019-03-28 17:54:16.526641
1396,0000,03,0,2019-03-28 17:54:16.526649
1397,032a,03,0,2019-03-28 17:54:16.526657
1398,0698,07,89,2019-03-28 17:54:17.063396
1399,ff03,07,3,2019-03-28 17:54:17.063427
1400,1e50,07,12,2019-03-28 17:54:17.063438
1401,0020,07,0,2019-03-28 17:54:17.063447
1402,0000,07,0,2019-03-28 17:54:17.063455
1403,031c,07,0,2019-03-28 17:54:17.063463
1404,0700,17,87,2019-03-28 17:54:17.063508
1405,0699,17,88,2019-03-28 17:54:17.063528
1406,0698,17,88,2019-03-28 17:54:17.063615
1407,0020,17,0,2019-03-28 17:54:17.063676
1408,0000,17,0,2019-03-28 17:54:17.063723
1409,1309,17,0,2019-03-28 17:54:17.063746
1410,0700,16,73,2019-03-28 17:54:17.063840
1411,0698,16,85,2019-03-28 17:54:17.063855
1412,1e50,16,12,2019-03-28 17:54:17.063864
1413,0020,16,0,2019-03-28 17:54:17.063872
1414,0000,16,0,2019-03-28 17:54:17.063880
1415,230d,16,0,2019-03-28 17:54:17.063889
1416,0698,04,92,2019-03-28 17:54:17.169696
1417,f103,04,3,2019-03-28 17:54:17.169726
1418,1e50,04,12,2019-03-28 17:54:17.169737
1419,0020,04,0,2019-03-28 17:54:17.169746
1420,0000,04,0,2019-03-28 17:54:17.169756
1421,130a,04,0,2019-03-28 17:54:17.169764
1422,0700,08,90,2019-03-28 17:54:17.268272
1423,0700,08,91,2019-03-28 17:54:17.268301
1424,1e50,08,12,2019-03-28 17:54:17.268311
1425,0020,08,0,2019-03-28 17:54:17.268318
1426,0000,08,0,2019-03-28 17:54:17.268328
1427,132a,08,0,2019-03-28 17:54:17.268336
1428,0700,05,92,2019-03-28 17:54:17.268364
1429,0698,05,89,2019-03-28 17:54:17.268467
1430,1e50,05,12,2019-03-28 17:54:17.268608
1431,0020,05,0,2019-03-28 17:54:17.268623
1432,0000,05,0,2019-03-28 17:54:17.268632
1433,0314,05,0,2019-03-28 17:54:17.268643
1434,0007,23,88,2019-03-28 17:54:17.268679
1435,0000,23,0,2019-03-28 17:54:17.268763
1436,1e50,23,12,2019-03-28 17:54:17.268778
1437,0020,23,0,2019-03-28 17:54:17.268786
1438,0000,23,0,2019-03-28 17:54:17.268795
1439,d314,23,0,2019-03-28 17:54:17.268803
1440,0007,23,88,2019-03-28 17:54:17.268999
1441,0c03,23,3,2019-03-28 17:54:17.269016
1442,1e50,23,12,2019-03-28 17:54:17.269026
1443,0020,23,0,2019-03-28 17:54:17.269035
1444,0000,23,0,2019-03-28 17:54:17.269043
1445,f320,23,0,2019-03-28 17:54:17.269051
1446,0699,15,89,2019-03-28 17:54:17.269079
1447,0700,15,87,2019-03-28 17:54:17.269089
1448,1e50,15,12,2019-03-28 17:54:17.269097
1449,0020,15,0,2019-03-28 17:54:17.269105
1450,0000,15,0,2019-03-28 17:54:17.269113
1451,1320,15,0,2019-03-28 17:54:17.269121
1452,0699,06,90,2019-03-28 17:54:17.269444
1453,0699,06,86,2019-03-28 17:54:17.269462
1454,1e50,06,12,2019-03-28 17:54:17.269473
1455,0020,06,0,2019-03-28 17:54:17.269482
1456,0000,06,0,2019-03-28 17:54:17.269490
1457,e30e,06,0,2019-03-28 17:54:17.269496
1458,0007,20,85,2019-03-28 17:54:17.550088
1459,0000,20,0,2019-03-28 17:54:17.550113
1460,1e50,20,12,2019-03-28 17:54:17.550124
1461,0020,20,0,2019-03-28 17:54:17.550133
1462,0000,20,0,2019-03-28 17:54:17.550142
1463,3319,20,0,2019-03-28 17:54:17.550151
1464,0000,19,0,2019-03-28 17:54:17.550177
1465,0535,19,1,2019-03-28 17:54:17.550187
1466,0000,19,0,2019-03-28 17:54:17.550196
1467,0000,19,93,2019-03-28 17:54:17.550205
1468,93c0,19,0,2019-03-28 17:54:17.550213
1469,3294,19,64,2019-03-28 17:54:17.550222
1470,0699,18,90,2019-03-28 17:54:17.966308
1471,0700,18,90,2019-03-28 17:54:17.966356
1472,1e50,18,12,2019-03-28 17:54:17.966375
1473,0020,18,0,2019-03-28 17:54:17.966392
1474,0000,18,0,2019-03-28 17:54:17.966409
1475,1327,18,0,2019-03-28 17:54:17.966427
1476,0698,04,92,2019-03-28 17:54:19.843097
1477,0403,04,3,2019-03-28 17:54:19.843149
1478,1e50,04,12,2019-03-28 17:54:19.843171
1479,0020,04,0,2019-03-28 17:54:19.843191
1480,0000,04,0,2019-03-28 17:54:19.843209
1481,2324,04,0,2019-03-28 17:54:19.843226
1482,0000,09,0,2019-03-28 17:54:19.843270
1483,0535,09,1,2019-03-28 17:54:19.843346
1484,0000,09,0,2019-03-28 17:54:19.843381
1485,0000,09,37,2019-03-28 17:54:19.843394
1486,8cc1,09,0,2019-03-28 17:54:19.843403
1487,b08d,09,63,2019-03-28 17:54:19.843412
1488,0000,02,0,2019-03-28 17:54:19.929507
1489,0603,02,3,2019-03-28 17:54:19.929534
1490,1e50,02,12,2019-03-28 17:54:19.929544
1491,0020,02,0,2019-03-28 17:54:19.929552
1492,0000,02,0,2019-03-28 17:54:19.929560
1493,032c,02,0,2019-03-28 17:54:19.929569
1494,0000,03,0,2019-03-28 17:54:19.929826
1495,0535,03,1,2019-03-28 17:54:19.929844
1496,0000,03,0,2019-03-28 17:54:19.929854
1497,0000,03,60,2019-03-28 17:54:19.929863
1498,c6c1,03,0,2019-03-28 17:54:19.929872
1499,99c7,03,63,2019-03-28 17:54:19.929882
1500,0698,07,89,2019-03-28 17:54:19.930075
1501,0703,07,3,2019-03-28 17:54:19.930091
1502,1e50,07,12,2019-03-28 17:54:19.930100
1503,0020,07,0,2019-03-28 17:54:19.930108
1504,0000,07,0,2019-03-28 17:54:19.930116
1505,232c,07,0,2019-03-28 17:54:19.930124
1506,0699,14,91,2019-03-28 17:54:19.930148
1507,0f03,14,3,2019-03-28 17:54:19.930158
1508,1e50,14,12,2019-03-28 17:54:19.930167
1509,0020,14,0,2019-03-28 17:54:19.930174
1510,0000,14,0,2019-03-28 17:54:19.930183
1511,2318,14,0,2019-03-28 17:54:19.930191
1512,0699,17,90,2019-03-28 17:54:19.930213
1513,0700,17,90,2019-03-28 17:54:19.930224
1514,0698,17,88,2019-03-28 17:54:19.930233
1515,0020,17,0,2019-03-28 17:54:19.930242
1516,0000,17,0,2019-03-28 17:54:19.930250
1517,f315,17,0,2019-03-28 17:54:19.930259
1518,0699,08,92,2019-03-28 17:54:19.930499
1519,0700,08,92,2019-03-28 17:54:19.930515
1520,0700,08,90,2019-03-28 17:54:19.930524
1521,0000,08,78,2019-03-28 17:54:19.930532
1522,8dc1,08,0,2019-03-28 17:54:19.930540
1523,878e,08,63,2019-03-28 17:54:19.930549
1524,0700,05,92,2019-03-28 17:54:19.930573
1525,0d03,05,3,2019-03-28 17:54:19.930617
1526,1e50,05,12,2019-03-28 17:54:19.930641
1527,0020,05,0,2019-03-28 17:54:19.930653
1528,0000,05,0,2019-03-28 17:54:19.930662
1529,130f,05,0,2019-03-28 17:54:19.930671
1530,0699,06,88,2019-03-28 17:54:19.930880
1531,0698,06,86,2019-03-28 17:54:19.930894
1532,0700,06,90,2019-03-28 17:54:19.930903
1533,0020,06,0,2019-03-28 17:54:19.930911
1534,0000,06,0,2019-03-28 17:54:19.930919
1535,3315,06,0,2019-03-28 17:54:19.930927
1536,0007,20,85,2019-03-28 17:54:20.089662
1537,0303,20,3,2019-03-28 17:54:20.089681
1538,1e50,20,12,2019-03-28 17:54:20.089686
1539,0020,20,0,2019-03-28 17:54:20.089691
1540,0000,20,0,2019-03-28 17:54:20.089695
1541,330e,20,0,2019-03-28 17:54:20.089699
1542,0000,19,0,2019-03-28 17:54:20.089713
1543,0403,19,3,2019-03-28 17:54:20.089718
1544,1e50,19,12,2019-03-28 17:54:20.089722
1545,0020,19,0,2019-03-28 17:54:20.089726
1546,0000,19,0,2019-03-28 17:54:20.089730
1547,d310,19,0,2019-03-28 17:54:20.089734
1548,0700,15,86,2019-03-28 17:54:20.190988
1549,0700,15,87,2019-03-28 17:54:20.191007
1550,1e50,15,12,2019-03-28 17:54:20.191012
1551,0020,15,0,2019-03-28 17:54:20.191016
1552,0000,15,0,2019-03-28 17:54:20.191020
1553,131c,15,0,2019-03-28 17:54:20.191024
1554,0699,14,91,2019-03-28 17:54:20.191135
1555,0203,14,3,2019-03-28 17:54:20.191143
1556,1e50,14,12,2019-03-28 17:54:20.191147
1557,0020,14,0,2019-03-28 17:54:20.191151
1558,0000,14,0,2019-03-28 17:54:20.191155
1559,3325,14,0,2019-03-28 17:54:20.191159
1560,0700,18,92,2019-03-28 17:54:20.293040
1561,0699,18,92,2019-03-28 17:54:20.293057
1562,0698,18,90,2019-03-28 17:54:20.293062
1563,0020,18,0,2019-03-28 17:54:20.293067
1564,0000,18,0,2019-03-28 17:54:20.293071
1565,232c,18,0,2019-03-28 17:54:20.293075
1566,0007,24,92,2019-03-28 17:54:20.898554
1567,0535,24,1,2019-03-28 17:54:20.898589
1568,0000,24,0,2019-03-28 17:54:20.898600
1569,0000,24,101,2019-03-28 17:54:20.898609
1570,aec2,24,0,2019-03-28 17:54:20.898618
1571,71af,24,62,2019-03-28 17:54:20.898627
1572,0000,21,0,2019-03-28 17:54:20.898658
1573,0a03,21,3,2019-03-28 17:54:20.898669
1574,1e50,21,12,2019-03-28 17:54:20.898678
1575,0020,21,0,2019-03-28 17:54:20.898686
1576,0000,21,0,2019-03-28 17:54:20.898694
1577,0322,21,0,2019-03-28 17:54:20.898703
1578,0000,02,0,2019-03-28 17:54:20.898727
1579,0803,02,3,2019-03-28 17:54:20.898736
1580,1e50,02,12,2019-03-28 17:54:20.898745
1581,0020,02,0,2019-03-28 17:54:20.898753
1582,0000,02,0,2019-03-28 17:54:20.898762
1583,f32a,02,0,2019-03-28 17:54:20.898770
1584,0000,03,0,2019-03-28 17:54:21.010654
1585,0103,03,3,2019-03-28 17:54:21.010683
1586,1e50,03,12,2019-03-28 17:54:21.010693
1587,0020,03,0,2019-03-28 17:54:21.010702
1588,0000,03,0,2019-03-28 17:54:21.010710
1589,3325,03,0,2019-03-28 17:54:21.010718
1590,0698,07,89,2019-03-28 17:54:21.143755
1591,0803,07,3,2019-03-28 17:54:21.143788
1592,1e50,07,12,2019-03-28 17:54:21.143799
1593,0020,07,0,2019-03-28 17:54:21.143808
1594,0000,07,0,2019-03-28 17:54:21.143816
1595,f31d,07,0,2019-03-28 17:54:21.143824
1596,0698,17,89,2019-03-28 17:54:21.143855
1597,0700,17,89,2019-03-28 17:54:21.143865
1598,0698,17,88,2019-03-28 17:54:21.143874
1599,0020,17,0,2019-03-28 17:54:21.143882
1600,0000,17,0,2019-03-28 17:54:21.143891
1601,e329,17,0,2019-03-28 17:54:21.143899
1602,0698,04,92,2019-03-28 17:54:21.852686
1603,f403,04,3,2019-03-28 17:54:21.852718
1604,1e50,04,12,2019-03-28 17:54:21.852729
1605,0020,04,0,2019-03-28 17:54:21.852738
1606,0000,04,0,2019-03-28 17:54:21.852746
1607,3317,04,0,2019-03-28 17:54:21.852754
1608,0699,08,92,2019-03-28 17:54:21.982940
1609,fb03,08,3,2019-03-28 17:54:21.982994
1610,1e50,08,12,2019-03-28 17:54:21.983006
1611,0020,08,0,2019-03-28 17:54:21.983017
1612,0000,08,0,2019-03-28 17:54:21.983027
1613,3315,08,0,2019-03-28 17:54:21.983037
1614,0700,05,86,2019-03-28 17:54:21.983067
1615,0698,05,89,2019-03-28 17:54:21.983115
1616,1e50,05,12,2019-03-28 17:54:21.983130
1617,0020,05,0,2019-03-28 17:54:21.983141
1618,0000,05,0,2019-03-28 17:54:21.983149
1619,131e,05,0,2019-03-28 17:54:21.983210
1620,0700,16,78,2019-03-28 17:54:21.983462
1621,0698,16,85,2019-03-28 17:54:21.983478
1622,1e50,16,12,2019-03-28 17:54:21.983488
1623,0020,16,0,2019-03-28 17:54:21.983496
1624,0000,16,0,2019-03-28 17:54:21.983540
1625,f31c,16,0,2019-03-28 17:54:21.983551
1626,0000,19,0,2019-03-28 17:54:22.238429
1627,0003,19,3,2019-03-28 17:54:22.238460
1628,1e50,19,12,2019-03-28 17:54:22.238471
1629,0020,19,0,2019-03-28 17:54:22.238481
1630,0000,19,0,2019-03-28 17:54:22.238489
1631,3318,19,0,2019-03-28 17:54:22.238498
1632,0007,23,88,2019-03-28 17:54:22.238529
1633,0903,23,3,2019-03-28 17:54:22.238604
1634,1e50,23,12,2019-03-28 17:54:22.238636
